Order_ID,Order_Date,Customer_ID,Customer_Name,Product_Name,Category,Region,Price,Cost,Quantity,Discount,Shipping_Method,Shipping_Cost,Payment_Method,Revenue,Total_Cost,Profit,Profit_Margin_%,Year,Month,Month_Name,Quarter,Day_of_Week
ORD02824,2023-06-17,CUST0268,Customer_2824,Power Bank 20000mAh,Accessories,South,999.0,629.37,2,5,Express,25,Wallet,1898.1,1283.74,614.36,32.37,2023,6,June,Q3-2023,Saturday
ORD02825,2022-07-15,CUST0808,Customer_2825,Charger Fast,Accessories,South,199.0,123.38,3,10,Express,25,PayPal,537.3,395.14,142.16,26.46,2022,7,July,Q3-2022,Friday
ORD02826,2023-11-21,CUST0322,Customer_2826,Webcam HD,Electronics,East,29.99,19.7934,1,0,Express,25,PayPal,29.99,44.79,-14.8,-49.35,2023,11,November,Q4-2023,Tuesday
ORD02827,2023-06-03,CUST0512,Customer_2827,Phone Case,Accessories,South,29.99,23.092299999999998,7,0,Standard,10,Debit Card,209.93,171.65,38.28,18.23,2023,6,June,Q3-2023,Saturday
ORD02828,2022-03-11,CUST0612,Customer_2828,Memory Card 256GB,Gadgets,North,19.99,12.1939,6,0,Standard,10,Credit Card,119.94,83.16,36.78,30.67,2022,3,March,Q2-2022,Friday
ORD02829,2023-10-01,CUST0078,Customer_2829,Laptop Pro,Gadgets,South,29.99,19.4935,5,20,Express,25,PayPal,119.96,122.47,-2.51,-2.09,2023,10,October,Q4-2023,Sunday
ORD02830,2023-02-03,CUST0784,Customer_2830,External SSD 1TB,Electronics,Central,1299.0,883.32,6,5,Express,25,PayPal,7404.3,5324.92,2079.38,28.08,2023,2,February,Q1-2023,Friday
ORD02831,2023-11-03,CUST0339,Customer_2831,Cooling Pad,Electronics,Central,199.0,147.26,8,10,Express,25,Wallet,1432.8,1203.08,229.72,16.03,2023,11,November,Q4-2023,Friday
ORD02832,2022-07-22,CUST0674,Customer_2832,HDMI Cable,Gadgets,South,19.99,13.1934,3,0,Overnight,50,Wallet,59.97,89.58,-29.61,-49.37,2022,7,July,Q3-2022,Friday
ORD02833,2022-05-28,CUST0556,Customer_2833,Wireless Headphones,Accessories,South,799.0,551.31,3,15,Pickup,0,Wallet,2037.45,1653.93,383.52,18.82,2022,5,May,Q2-2022,Saturday
ORD02834,2023-04-17,CUST0509,Customer_2834,HDMI Cable,Gadgets,Central,29.99,20.0933,5,10,Standard,10,Debit Card,134.95,110.47,24.48,18.14,2023,4,April,Q2-2023,Monday
ORD02835,2023-10-17,CUST0238,Customer_2835,Smartphone X,Electronics,South,499.0,309.38,5,15,Standard,10,Credit Card,2120.75,1556.9,563.85,26.59,2023,10,October,Q4-2023,Tuesday
ORD02836,2022-07-18,CUST0134,Customer_2836,Bluetooth Speaker,Electronics,West,1999.0,1499.25,1,20,Overnight,50,Credit Card,1599.2,1549.25,49.95,3.12,2022,7,July,Q3-2022,Monday
ORD02837,2023-03-02,CUST0973,Customer_2837,Monitor 27inch,Gadgets,Central,39.99,27.5931,4,0,Standard,10,Wallet,159.96,120.37,39.59,24.75,2023,3,March,Q2-2023,Thursday
ORD02838,2023-10-28,CUST0192,Customer_2838,Wireless Headphones,Accessories,East,39.99,30.392400000000002,9,10,Express,25,Debit Card,323.92,298.53,25.39,7.84,2023,10,October,Q4-2023,Saturday
ORD02839,2023-05-07,CUST0356,Customer_2839,Phone Case,Accessories,Central,59.99,44.3926,8,10,Standard,10,Wallet,431.93,365.14,66.79,15.46,2023,5,May,Q2-2023,Sunday
ORD02840,2022-05-22,CUST0278,Customer_2840,Screen Protector,Electronics,North,199.0,121.39,3,0,Overnight,50,Credit Card,597.0,414.17,182.83,30.62,2022,5,May,Q2-2022,Sunday
ORD02841,2022-11-09,CUST0018,Customer_2841,Memory Card 256GB,Gadgets,West,1299.0,909.3,5,5,Pickup,0,Debit Card,6170.25,4546.5,1623.75,26.32,2022,11,November,Q4-2022,Wednesday
ORD02842,2022-06-14,CUST0524,Customer_2842,HDMI Cable,Gadgets,East,39.99,31.992000000000004,5,20,Express,25,Wallet,159.96,184.96,-25.0,-15.63,2022,6,June,Q3-2022,Tuesday
ORD02843,2022-11-10,CUST0180,Customer_2843,Wireless Mouse,Electronics,South,1299.0,857.34,7,0,Standard,10,Wallet,9093.0,6011.38,3081.62,33.89,2022,11,November,Q4-2022,Thursday
ORD02844,2022-01-21,CUST0123,Customer_2844,Wireless Mouse,Gadgets,North,1299.0,909.3,8,10,Express,25,Credit Card,9352.8,7299.4,2053.4,21.95,2022,1,January,Q1-2022,Friday
ORD02845,2022-03-23,CUST0246,Customer_2845,Memory Card 256GB,Electronics,North,99.0,72.27,9,5,Pickup,0,Debit Card,846.45,650.43,196.02,23.16,2022,3,March,Q2-2022,Wednesday
ORD02846,2023-08-04,CUST0734,Customer_2846,Mechanical Keyboard,Accessories,West,1599.0,1023.36,7,10,Standard,10,Credit Card,10073.7,7173.52,2900.18,28.79,2023,8,August,Q3-2023,Friday
ORD02847,2022-05-11,CUST0373,Customer_2847,Charger Fast,Accessories,East,199.0,147.26,2,15,Express,25,Debit Card,338.3,319.52,18.78,5.55,2022,5,May,Q2-2022,Wednesday
ORD02848,2023-08-22,CUST0051,Customer_2848,Mechanical Keyboard,Gadgets,North,59.99,43.7927,8,10,Overnight,50,Debit Card,431.93,400.34,31.59,7.31,2023,8,August,Q3-2023,Tuesday
ORD02849,2023-12-31,CUST1000,Customer_2849,Wireless Mouse,Accessories,East,59.99,40.1933,8,20,Overnight,50,Wallet,383.94,371.55,12.39,3.23,2023,12,December,Q5-2023,Sunday
ORD02850,2022-11-01,CUST0071,Customer_2850,Mechanical Keyboard,Accessories,East,799.0,527.34,2,0,Pickup,0,Credit Card,1598.0,1054.68,543.32,34.0,2022,11,November,Q4-2022,Tuesday
ORD02851,2023-01-06,CUST0480,Customer_2851,Memory Card 256GB,Electronics,North,199.0,155.22,6,10,Pickup,0,Debit Card,1074.6,931.32,143.28,13.33,2023,1,January,Q1-2023,Friday
ORD02852,2023-01-19,CUST0560,Customer_2852,Webcam HD,Electronics,East,39.99,25.1937,1,15,Pickup,0,PayPal,33.99,25.19,8.8,25.89,2023,1,January,Q1-2023,Thursday
ORD02853,2023-03-21,CUST0019,Customer_2853,Phone Case,Gadgets,West,799.0,551.31,7,15,Standard,10,Wallet,4754.05,3869.17,884.88,18.61,2023,3,March,Q2-2023,Tuesday
ORD02854,2023-03-01,CUST0774,Customer_2854,Wireless Mouse,Electronics,North,1299.0,974.25,2,0,Pickup,0,Credit Card,2598.0,1948.5,649.5,25.0,2023,3,March,Q2-2023,Wednesday
ORD02855,2022-06-10,CUST0084,Customer_2855,USB-C Cable,Gadgets,West,999.0,629.37,5,15,Standard,10,Debit Card,4245.75,3156.85,1088.9,25.65,2022,6,June,Q3-2022,Friday
ORD02856,2022-06-27,CUST0155,Customer_2856,Memory Card 256GB,Gadgets,West,39.99,31.592100000000002,7,0,Express,25,Wallet,279.93,246.14,33.79,12.07,2022,6,June,Q3-2022,Monday
ORD02857,2023-09-21,CUST0565,Customer_2857,Memory Card 256GB,Electronics,East,59.99,42.5929,9,20,Overnight,50,Credit Card,431.93,433.34,-1.41,-0.33,2023,9,September,Q4-2023,Thursday
ORD02858,2023-12-09,CUST0619,Customer_2858,Smart Watch,Accessories,East,29.99,20.993,1,0,Express,25,Credit Card,29.99,45.99,-16.0,-53.35,2023,12,December,Q5-2023,Saturday
ORD02859,2023-05-05,CUST0357,Customer_2859,Memory Card 256GB,Accessories,North,799.0,543.32,9,5,Overnight,50,Wallet,6831.45,4939.88,1891.57,27.69,2023,5,May,Q2-2023,Friday
ORD02860,2022-11-23,CUST0816,Customer_2860,Power Bank 20000mAh,Accessories,South,499.0,384.23,5,15,Pickup,0,Debit Card,2120.75,1921.15,199.6,9.41,2022,11,November,Q4-2022,Wednesday
ORD02861,2023-08-21,CUST0647,Customer_2861,Phone Stand,Accessories,North,1599.0,1263.21,6,15,Express,25,Wallet,8154.9,7604.26,550.64,6.75,2023,8,August,Q3-2023,Monday
ORD02862,2022-10-16,CUST0443,Customer_2862,Smart Watch,Gadgets,West,19.99,13.5932,8,10,Express,25,PayPal,143.93,133.75,10.18,7.07,2022,10,October,Q4-2022,Sunday
ORD02863,2023-08-16,CUST0069,Customer_2863,USB-C Cable,Accessories,East,49.99,35.4929,2,5,Pickup,0,Wallet,94.98,70.99,23.99,25.26,2023,8,August,Q3-2023,Wednesday
ORD02864,2023-10-26,CUST0523,Customer_2864,Screen Protector,Gadgets,West,1599.0,1055.3400000000001,7,10,Express,25,Credit Card,10073.7,7412.38,2661.32,26.42,2023,10,October,Q4-2023,Thursday
ORD02865,2023-07-27,CUST0143,Customer_2865,Phone Stand,Electronics,Central,99.0,66.33,4,0,Standard,10,PayPal,396.0,275.32,120.68,30.47,2023,7,July,Q3-2023,Thursday
ORD02866,2023-07-27,CUST0192,Customer_2866,Tablet Plus,Electronics,Central,2499.0,1524.3899999999999,9,20,Overnight,50,PayPal,17992.8,13769.51,4223.29,23.47,2023,7,July,Q3-2023,Thursday
ORD02867,2022-12-20,CUST0387,Customer_2867,Bluetooth Speaker,Gadgets,West,199.0,151.24,6,15,Pickup,0,Debit Card,1014.9,907.44,107.46,10.59,2022,12,December,Q5-2022,Tuesday
ORD02868,2022-01-28,CUST0378,Customer_2868,Wireless Mouse,Accessories,South,299.0,236.21,7,20,Standard,10,Wallet,1674.4,1663.47,10.93,0.65,2022,1,January,Q1-2022,Friday
ORD02869,2022-02-12,CUST0581,Customer_2869,Webcam HD,Gadgets,South,39.99,29.9925,6,0,Standard,10,Debit Card,239.94,189.96,49.98,20.83,2022,2,February,Q1-2022,Saturday
ORD02870,2023-11-12,CUST0535,Customer_2870,Phone Case,Accessories,North,99.0,69.3,8,0,Pickup,0,Wallet,792.0,554.4,237.6,30.0,2023,11,November,Q4-2023,Sunday
ORD02871,2023-02-27,CUST0693,Customer_2871,External SSD 1TB,Accessories,North,19.99,15.392299999999999,6,5,Express,25,Credit Card,113.94,117.35,-3.41,-2.99,2023,2,February,Q1-2023,Monday
ORD02872,2023-08-21,CUST0293,Customer_2872,USB-C Cable,Gadgets,North,299.0,230.23000000000002,7,10,Overnight,50,Debit Card,1883.7,1661.61,222.09,11.79,2023,8,August,Q3-2023,Monday
ORD02873,2022-06-26,CUST0009,Customer_2873,Phone Case,Gadgets,East,2499.0,1774.29,8,15,Standard,10,Credit Card,16993.2,14204.32,2788.88,16.41,2022,6,June,Q3-2022,Sunday
ORD02874,2023-06-13,CUST0271,Customer_2874,Tablet Plus,Accessories,South,29.99,23.6921,1,15,Express,25,Credit Card,25.49,48.69,-23.2,-91.02,2023,6,June,Q3-2023,Tuesday
ORD02875,2023-09-02,CUST0387,Customer_2875,HDMI Cable,Gadgets,West,1599.0,975.39,4,20,Pickup,0,PayPal,5116.8,3901.56,1215.24,23.75,2023,9,September,Q4-2023,Saturday
ORD02876,2023-05-09,CUST0093,Customer_2876,Mechanical Keyboard,Accessories,Central,499.0,299.4,6,5,Pickup,0,Debit Card,2844.3,1796.4,1047.9,36.84,2023,5,May,Q2-2023,Tuesday
ORD02877,2022-07-17,CUST0966,Customer_2877,USB-C Cable,Gadgets,South,39.99,24.7938,1,0,Overnight,50,Wallet,39.99,74.79,-34.8,-87.02,2022,7,July,Q3-2022,Sunday
ORD02878,2023-09-02,CUST0529,Customer_2878,Laptop Pro,Electronics,South,39.99,24.393900000000002,4,5,Pickup,0,Debit Card,151.96,97.58,54.38,35.79,2023,9,September,Q4-2023,Saturday
ORD02879,2023-07-31,CUST0154,Customer_2879,Smart Watch,Accessories,South,1299.0,883.32,6,15,Overnight,50,Credit Card,6624.9,5349.92,1274.98,19.25,2023,7,July,Q3-2023,Monday
ORD02880,2023-06-01,CUST0405,Customer_2880,Memory Card 256GB,Electronics,North,1299.0,1026.21,7,10,Pickup,0,PayPal,8183.7,7183.47,1000.23,12.22,2023,6,June,Q3-2023,Thursday
ORD02881,2023-05-29,CUST0840,Customer_2881,Mechanical Keyboard,Gadgets,East,19.99,14.792599999999998,6,20,Pickup,0,Debit Card,95.95,88.76,7.19,7.49,2023,5,May,Q2-2023,Monday
ORD02882,2022-01-22,CUST0149,Customer_2882,Cooling Pad,Electronics,West,799.0,583.27,4,0,Standard,10,PayPal,3196.0,2343.08,852.92,26.69,2022,1,January,Q1-2022,Saturday
ORD02883,2022-04-22,CUST0889,Customer_2883,Wireless Headphones,Gadgets,North,29.99,20.3932,7,0,Express,25,PayPal,209.93,167.75,42.18,20.09,2022,4,April,Q2-2022,Friday
ORD02884,2022-02-26,CUST0267,Customer_2884,External SSD 1TB,Accessories,East,99.0,70.28999999999999,2,0,Standard,10,Credit Card,198.0,150.58,47.42,23.95,2022,2,February,Q1-2022,Saturday
ORD02885,2022-03-07,CUST0422,Customer_2885,Screen Protector,Gadgets,South,2499.0,1649.3400000000001,6,10,Overnight,50,Debit Card,13494.6,9946.04,3548.56,26.3,2022,3,March,Q2-2022,Monday
ORD02886,2022-04-08,CUST0840,Customer_2886,Monitor 27inch,Gadgets,East,499.0,349.29999999999995,5,15,Standard,10,Debit Card,2120.75,1756.5,364.25,17.18,2022,4,April,Q2-2022,Friday
ORD02887,2022-05-24,CUST0618,Customer_2887,Phone Stand,Accessories,North,1299.0,974.25,2,15,Pickup,0,Debit Card,2208.3,1948.5,259.8,11.76,2022,5,May,Q2-2022,Tuesday
ORD02888,2023-03-11,CUST0472,Customer_2888,Power Bank 20000mAh,Gadgets,South,49.99,35.4929,9,5,Pickup,0,PayPal,427.41,319.44,107.97,25.26,2023,3,March,Q2-2023,Saturday
ORD02889,2023-09-29,CUST0893,Customer_2889,Wireless Headphones,Accessories,North,799.0,543.32,7,5,Express,25,Wallet,5313.35,3828.24,1485.11,27.95,2023,9,September,Q4-2023,Friday
ORD02890,2023-11-10,CUST0547,Customer_2890,Tablet Plus,Gadgets,West,199.0,153.23,3,15,Overnight,50,Debit Card,507.45,509.69,-2.24,-0.44,2023,11,November,Q4-2023,Friday
ORD02891,2022-03-27,CUST0631,Customer_2891,External SSD 1TB,Accessories,South,49.99,32.9934,7,0,Pickup,0,Credit Card,349.93,230.95,118.98,34.0,2022,3,March,Q2-2022,Sunday
ORD02892,2023-08-11,CUST0526,Customer_2892,Webcam HD,Electronics,East,1599.0,1119.3,6,10,Express,25,PayPal,8634.6,6740.8,1893.8,21.93,2023,8,August,Q3-2023,Friday
ORD02893,2022-12-10,CUST0503,Customer_2893,Cooling Pad,Gadgets,North,199.0,159.20000000000002,7,15,Express,25,Wallet,1184.05,1139.4,44.65,3.77,2022,12,December,Q5-2022,Saturday
ORD02894,2022-10-21,CUST0014,Customer_2894,USB-C Cable,Gadgets,Central,19.99,15.7921,4,10,Pickup,0,Debit Card,71.96,63.17,8.79,12.22,2022,10,October,Q4-2022,Friday
ORD02895,2023-07-25,CUST0778,Customer_2895,Smart Watch,Gadgets,East,1599.0,959.4,8,20,Pickup,0,Wallet,10233.6,7675.2,2558.4,25.0,2023,7,July,Q3-2023,Tuesday
ORD02896,2023-10-12,CUST0652,Customer_2896,Screen Protector,Accessories,East,39.99,28.3929,8,0,Overnight,50,PayPal,319.92,277.14,42.78,13.37,2023,10,October,Q4-2023,Thursday
ORD02897,2023-09-03,CUST0806,Customer_2897,Memory Card 256GB,Gadgets,South,19.99,13.3933,7,20,Express,25,Wallet,111.94,118.75,-6.81,-6.08,2023,9,September,Q4-2023,Sunday
ORD02898,2023-12-05,CUST0364,Customer_2898,Tablet Plus,Accessories,East,199.0,131.34,7,15,Express,25,PayPal,1184.05,944.38,239.67,20.24,2023,12,December,Q5-2023,Tuesday
ORD02899,2022-08-31,CUST0119,Customer_2899,Wireless Mouse,Gadgets,North,19.99,14.392799999999998,8,5,Express,25,Wallet,151.92,140.14,11.78,7.75,2022,8,August,Q3-2022,Wednesday
ORD02900,2023-07-15,CUST0238,Customer_2900,Phone Stand,Electronics,Central,799.0,551.31,1,15,Overnight,50,Wallet,679.15,601.31,77.84,11.46,2023,7,July,Q3-2023,Saturday
ORD02901,2022-02-01,CUST0546,Customer_2901,Laptop Pro,Gadgets,West,499.0,374.25,6,20,Express,25,PayPal,2395.2,2270.5,124.7,5.21,2022,2,February,Q1-2022,Tuesday
ORD02902,2023-01-26,CUST0169,Customer_2902,Wireless Mouse,Electronics,Central,99.0,60.39,2,10,Standard,10,Wallet,178.2,130.78,47.42,26.61,2023,1,January,Q1-2023,Thursday
ORD02903,2022-10-04,CUST0522,Customer_2903,Monitor 27inch,Accessories,North,49.99,39.4921,1,15,Standard,10,Credit Card,42.49,49.49,-7.0,-16.47,2022,10,October,Q4-2022,Tuesday
ORD02904,2023-06-16,CUST0634,Customer_2904,Screen Protector,Electronics,South,29.99,21.2929,7,5,Express,25,Debit Card,199.43,174.05,25.38,12.73,2023,6,June,Q3-2023,Friday
ORD02905,2022-06-03,CUST0913,Customer_2905,Screen Protector,Gadgets,North,1599.0,1183.26,6,20,Standard,10,Wallet,7675.2,7109.56,565.64,7.37,2022,6,June,Q3-2022,Friday
ORD02906,2023-01-18,CUST0657,Customer_2906,Webcam HD,Gadgets,East,2499.0,1799.28,5,15,Standard,10,Wallet,10620.75,9006.4,1614.35,15.2,2023,1,January,Q1-2023,Wednesday
ORD02907,2022-03-09,CUST0963,Customer_2907,Wireless Mouse,Accessories,South,29.99,23.992,5,20,Overnight,50,Wallet,119.96,169.96,-50.0,-41.68,2022,3,March,Q2-2022,Wednesday
ORD02908,2022-08-02,CUST0958,Customer_2908,Wireless Headphones,Gadgets,West,299.0,239.20000000000002,9,20,Express,25,Debit Card,2152.8,2177.8,-25.0,-1.16,2022,8,August,Q3-2022,Tuesday
ORD02909,2023-10-17,CUST0735,Customer_2909,Smart Watch,Gadgets,West,39.99,28.7928,9,0,Overnight,50,PayPal,359.91,309.14,50.77,14.11,2023,10,October,Q4-2023,Tuesday
ORD02910,2023-01-11,CUST0883,Customer_2910,External SSD 1TB,Accessories,North,499.0,369.26,6,10,Express,25,Debit Card,2694.6,2240.56,454.04,16.85,2023,1,January,Q1-2023,Wednesday
ORD02911,2022-08-01,CUST0769,Customer_2911,Cooling Pad,Accessories,East,499.0,359.28,3,0,Pickup,0,Wallet,1497.0,1077.84,419.16,28.0,2022,8,August,Q3-2022,Monday
ORD02912,2022-03-20,CUST0780,Customer_2912,Cooling Pad,Electronics,West,799.0,527.34,7,20,Standard,10,PayPal,4474.4,3701.38,773.02,17.28,2022,3,March,Q2-2022,Sunday
ORD02913,2023-12-27,CUST0871,Customer_2913,Wireless Mouse,Accessories,Central,299.0,191.36,4,5,Overnight,50,Wallet,1136.2,815.44,320.76,28.23,2023,12,December,Q5-2023,Wednesday
ORD02914,2023-09-20,CUST0516,Customer_2914,Power Bank 20000mAh,Gadgets,South,1999.0,1359.3200000000002,5,5,Overnight,50,PayPal,9495.25,6846.6,2648.65,27.89,2023,9,September,Q4-2023,Wednesday
ORD02915,2023-08-27,CUST0938,Customer_2915,Bluetooth Speaker,Accessories,Central,499.0,369.26,7,0,Pickup,0,Wallet,3493.0,2584.82,908.18,26.0,2023,8,August,Q3-2023,Sunday
ORD02916,2023-01-16,CUST0397,Customer_2916,Mechanical Keyboard,Gadgets,West,49.99,30.4939,7,5,Pickup,0,Wallet,332.43,213.46,118.97,35.79,2023,1,January,Q1-2023,Monday
ORD02917,2023-11-11,CUST0866,Customer_2917,Webcam HD,Electronics,West,2499.0,1749.3,8,20,Standard,10,PayPal,15993.6,14004.4,1989.2,12.44,2023,11,November,Q4-2023,Saturday
ORD02918,2022-02-27,CUST0106,Customer_2918,Laptop Pro,Accessories,North,59.99,40.793200000000006,1,15,Standard,10,Credit Card,50.99,50.79,0.2,0.39,2022,2,February,Q1-2022,Sunday
ORD02919,2022-01-26,CUST0085,Customer_2919,Webcam HD,Gadgets,North,19.99,14.192899999999998,5,20,Express,25,Debit Card,79.96,95.96,-16.0,-20.01,2022,1,January,Q1-2022,Wednesday
ORD02920,2023-03-23,CUST0214,Customer_2920,Webcam HD,Accessories,South,19.99,15.392299999999999,9,15,Express,25,PayPal,152.92,163.53,-10.61,-6.94,2023,3,March,Q2-2023,Thursday
ORD02921,2022-03-07,CUST0121,Customer_2921,Screen Protector,Accessories,North,499.0,304.39,7,5,Pickup,0,Debit Card,3318.35,2130.73,1187.62,35.79,2022,3,March,Q2-2022,Monday
ORD02922,2022-09-11,CUST0132,Customer_2922,Phone Stand,Accessories,East,999.0,749.25,2,10,Standard,10,Credit Card,1798.2,1508.5,289.7,16.11,2022,9,September,Q4-2022,Sunday
ORD02923,2022-02-13,CUST0850,Customer_2923,Webcam HD,Accessories,South,59.99,43.7927,1,10,Standard,10,Credit Card,53.99,53.79,0.2,0.37,2022,2,February,Q1-2022,Sunday
ORD02924,2022-04-07,CUST0197,Customer_2924,Laptop Pro,Electronics,East,1599.0,1023.36,8,20,Pickup,0,PayPal,10233.6,8186.88,2046.72,20.0,2022,4,April,Q2-2022,Thursday
ORD02925,2023-07-08,CUST0019,Customer_2925,Phone Stand,Gadgets,North,39.99,29.9925,9,20,Pickup,0,Credit Card,287.93,269.93,18.0,6.25,2023,7,July,Q3-2023,Saturday
ORD02926,2022-08-15,CUST0642,Customer_2926,HDMI Cable,Accessories,South,1299.0,909.3,5,5,Overnight,50,Credit Card,6170.25,4596.5,1573.75,25.51,2022,8,August,Q3-2022,Monday
ORD02927,2023-11-10,CUST0012,Customer_2927,Phone Case,Gadgets,West,499.0,349.29999999999995,6,10,Pickup,0,Wallet,2694.6,2095.8,598.8,22.22,2023,11,November,Q4-2023,Friday
ORD02928,2023-03-12,CUST0081,Customer_2928,Cooling Pad,Electronics,Central,499.0,349.29999999999995,2,10,Overnight,50,Wallet,898.2,748.6,149.6,16.66,2023,3,March,Q2-2023,Sunday
ORD02929,2023-08-24,CUST0330,Customer_2929,Charger Fast,Gadgets,West,799.0,631.21,5,20,Express,25,Credit Card,3196.0,3181.05,14.95,0.47,2023,8,August,Q3-2023,Thursday
ORD02930,2023-01-14,CUST0866,Customer_2930,Memory Card 256GB,Gadgets,East,2499.0,1974.21,4,10,Pickup,0,Wallet,8996.4,7896.84,1099.56,12.22,2023,1,January,Q1-2023,Saturday
ORD02931,2022-06-27,CUST0774,Customer_2931,Wireless Mouse,Electronics,West,799.0,623.22,8,20,Pickup,0,Credit Card,5113.6,4985.76,127.84,2.5,2022,6,June,Q3-2022,Monday
ORD02932,2023-03-03,CUST0392,Customer_2932,Power Bank 20000mAh,Accessories,West,29.99,23.3922,8,0,Pickup,0,Wallet,239.92,187.14,52.78,22.0,2023,3,March,Q2-2023,Friday
ORD02933,2023-12-10,CUST0637,Customer_2933,Cooling Pad,Gadgets,Central,99.0,60.39,5,10,Overnight,50,Credit Card,445.5,351.95,93.55,21.0,2023,12,December,Q5-2023,Sunday
ORD02934,2022-11-03,CUST0307,Customer_2934,Wireless Headphones,Gadgets,Central,39.99,27.193200000000004,8,15,Pickup,0,Credit Card,271.93,217.55,54.38,20.0,2022,11,November,Q4-2022,Thursday
ORD02935,2023-05-19,CUST0267,Customer_2935,Laptop Pro,Accessories,West,1599.0,1247.22,6,5,Pickup,0,Debit Card,9114.3,7483.32,1630.98,17.89,2023,5,May,Q2-2023,Friday
ORD02936,2022-09-25,CUST0447,Customer_2936,Phone Stand,Accessories,Central,2499.0,1874.25,6,20,Standard,10,Credit Card,11995.2,11255.5,739.7,6.17,2022,9,September,Q4-2022,Sunday
ORD02937,2023-08-09,CUST0441,Customer_2937,Screen Protector,Gadgets,West,39.99,27.5931,4,10,Standard,10,Debit Card,143.96,120.37,23.59,16.39,2023,8,August,Q3-2023,Wednesday
ORD02938,2022-01-08,CUST0895,Customer_2938,Wireless Mouse,Electronics,South,799.0,599.25,3,10,Standard,10,PayPal,2157.3,1807.75,349.55,16.2,2022,1,January,Q1-2022,Saturday
ORD02939,2023-05-23,CUST0652,Customer_2939,Screen Protector,Accessories,West,299.0,191.36,9,20,Pickup,0,Credit Card,2152.8,1722.24,430.56,20.0,2023,5,May,Q2-2023,Tuesday
ORD02940,2023-04-21,CUST0841,Customer_2940,Charger Fast,Accessories,North,299.0,215.28,5,15,Standard,10,Credit Card,1270.75,1086.4,184.35,14.51,2023,4,April,Q2-2023,Friday
ORD02941,2022-10-24,CUST0002,Customer_2941,Webcam HD,Electronics,Central,499.0,354.28999999999996,4,10,Express,25,Debit Card,1796.4,1442.16,354.24,19.72,2022,10,October,Q4-2022,Monday
ORD02942,2022-06-13,CUST0520,Customer_2942,Phone Case,Gadgets,Central,29.99,21.2929,6,0,Standard,10,Credit Card,179.94,137.76,42.18,23.44,2022,6,June,Q3-2022,Monday
ORD02943,2023-04-30,CUST0762,Customer_2943,Cooling Pad,Accessories,East,1299.0,961.26,4,5,Pickup,0,Wallet,4936.2,3845.04,1091.16,22.11,2023,4,April,Q2-2023,Sunday
ORD02944,2023-08-20,CUST0651,Customer_2944,Phone Stand,Gadgets,East,799.0,631.21,6,20,Standard,10,Debit Card,3835.2,3797.26,37.94,0.99,2023,8,August,Q3-2023,Sunday
ORD02945,2022-03-13,CUST0636,Customer_2945,Memory Card 256GB,Gadgets,North,99.0,64.35000000000001,8,10,Standard,10,Debit Card,712.8,524.8,188.0,26.37,2022,3,March,Q2-2022,Sunday
ORD02946,2023-07-21,CUST0309,Customer_2946,USB-C Cable,Gadgets,Central,49.99,37.4925,8,5,Standard,10,Wallet,379.92,309.94,69.98,18.42,2023,7,July,Q3-2023,Friday
ORD02947,2023-07-13,CUST0740,Customer_2947,Laptop Pro,Electronics,Central,29.99,21.892699999999998,6,20,Express,25,Credit Card,143.95,156.36,-12.41,-8.62,2023,7,July,Q3-2023,Thursday
ORD02948,2022-08-26,CUST0522,Customer_2948,Mechanical Keyboard,Gadgets,East,39.99,29.5926,1,20,Express,25,PayPal,31.99,54.59,-22.6,-70.65,2022,8,August,Q3-2022,Friday
ORD02949,2022-04-14,CUST0469,Customer_2949,HDMI Cable,Gadgets,East,799.0,551.31,1,20,Overnight,50,PayPal,639.2,601.31,37.89,5.93,2022,4,April,Q2-2022,Thursday
ORD02950,2022-07-29,CUST0212,Customer_2950,Phone Stand,Accessories,West,49.99,39.4921,3,15,Pickup,0,PayPal,127.47,118.48,8.99,7.05,2022,7,July,Q3-2022,Friday
ORD02951,2023-07-08,CUST0112,Customer_2951,Mechanical Keyboard,Accessories,Central,799.0,559.3,2,0,Express,25,Debit Card,1598.0,1143.6,454.4,28.44,2023,7,July,Q3-2023,Saturday
ORD02952,2023-04-13,CUST0008,Customer_2952,External SSD 1TB,Electronics,Central,999.0,619.38,1,20,Express,25,Debit Card,799.2,644.38,154.82,19.37,2023,4,April,Q2-2023,Thursday
ORD02953,2023-03-30,CUST0804,Customer_2953,Wireless Mouse,Electronics,West,49.99,36.9926,1,15,Express,25,Wallet,42.49,61.99,-19.5,-45.89,2023,3,March,Q2-2023,Thursday
ORD02954,2022-09-25,CUST0477,Customer_2954,Screen Protector,Accessories,Central,1299.0,818.37,6,20,Pickup,0,Credit Card,6235.2,4910.22,1324.98,21.25,2022,9,September,Q4-2022,Sunday
ORD02955,2023-01-21,CUST0874,Customer_2955,Laptop Pro,Accessories,North,799.0,527.34,7,20,Overnight,50,Wallet,4474.4,3741.38,733.02,16.38,2023,1,January,Q1-2023,Saturday
ORD02956,2023-01-22,CUST0460,Customer_2956,Phone Case,Electronics,East,59.99,38.993500000000004,8,15,Pickup,0,Debit Card,407.93,311.95,95.98,23.53,2023,1,January,Q1-2023,Sunday
ORD02957,2022-09-16,CUST0253,Customer_2957,Cooling Pad,Gadgets,East,39.99,28.3929,3,0,Standard,10,PayPal,119.97,95.18,24.79,20.66,2022,9,September,Q4-2022,Friday
